date,region,avg_supplier_delay_days,inventory_units,avg_discount_rate,revenue,cost,gross_margin
2026-06-28,North,1.8346119447056641,4353.029084736337,0.08300210632141622,888.495597119666,624.5311601605772,0.29709144064957815
2026-06-28,South,1.4624580415049642,4448.342288161158,0.09018442597723234,878.7886065374843,615.7709766444975,0.2992956758159425
2026-06-28,West,2.247846210182663,4653.030344661653,0.09484739317776728,993.999880075771,696.8792447726722,0.2989141560866685
2026-06-29,East,1.2963098670493811,4904.137744881755,0.0808473374936252,863.3195958007263,604.9179354686654,0.2993117051772631
2026-06-29,North,1.4892124128816504,4644.1421950801705,0.08718542773205697,913.1225169543735,640.184272760305,0.298906487493514
2026-06-29,South,1.5730834114832948,4754.21663886492,0.08357119033540383,847.2909245185688,594.5399922461291,0.2983047793366285
2026-06-29,West,1.5441660988268509,4029.206267785538,0.08181173621750558,889.5690676879649,623.1056729454435,0.2995421091192764
2026-06-30,East,1.7783072716225092,4623.467601690706,0.07826365153627043,884.819278146111,621.4236557205452,0.2976829607255359
2026-06-30,North,1.928658388033643,4153.914098839744,0.07564314324659792,901.1766087918759,631.4981555973568,0.29925150138556306
2026-06-30,South,1.484622960558766,4421.022685584198,0.07838589716223082,930.2009534780814,652.6649186100123,0.29836137431416726
2026-06-30,West,2.1484424835096663,4304.869159519549,0.07700439598521128,867.4831443475007,611.7091878577688,0.2948460245669888
2026-07-01,East,0.9031112054429556,5071.227206589764,0.06667343027685671,954.283317916149,667.7332266240688,0.3002777958204429
2026-07-01,North,1.819714818720103,4451.14393457136,0.08554427123115582,882.0563738263326,621.5198115560132,0.2953740486451223
2026-07-01,South,1.1272733895491414,4794.933465067218,0.08174852892387027,872.2102673653119,612.4617824017525,0.29780489256126547
2026-07-01,West,1.2727318995149275,4456.289370410612,0.07215989342924685,917.4647106443311,643.349562880472,0.29877459545157803
2026-07-02,East,1.6376848827618933,4427.34621674222,0.08709747834410689,906.6618041353859,636.2810041979079,0.2982157169346286
2026-07-02,North,2.040874032426696,4458.505401116098,0.07917075096361781,961.4162017955547,672.3113520181918,0.3007072787388298
2026-07-02,South,2.129798168303929,4568.521204511539,0.07549231622365633,865.0756435593605,609.6176152715915,0.2953013764630859
2026-07-02,West,1.5631281721702703,4189.4004296374005,0.08458192259980273,909.7861172249113,638.0633817111548,0.29866661006279466
2026-07-03,East,1.4572200340005481,4579.951897896378,0.08327376789421653,948.104003125234,665.0488613912563,0.298548619983613
2026-07-03,North,1.362496714772093,4679.305211030239,0.07719310083349248,1049.6349909809367,734.0550250939766,0.3006568650993949
2026-07-03,South,1.6215688710985083,4337.155456896138,0.07502375301426815,1026.746135338172,717.3052074077178,0.30138017303423875
2026-07-03,West,1.0155239688865643,4745.824555098636,0.0770773012230819,937.5742836425211,657.6458672066894,0.2985666536717457
2026-07-04,East,1.960396322883787,4547.485358358235,0.07993147053875191,964.3594032973178,676.5571072213891,0.2984388342062939
2026-07-04,North,1.353904595602332,4320.0061868642215,0.06787299478185052,985.9873926105302,691.3540401037131,0.29882060837181373
2026-07-04,South,2.10395226191313,4709.593369459483,0.08296222049614041,946.0925661382531,663.6901032068112,0.2984934804890691
2026-07-04,West,1.6639411287126706,4639.524482926249,0.07189375135722421,866.4062095019948,608.3788263773312,0.2978134047226834
2026-07-05,East,0.9900417128445348,4411.614352551301,0.08133036169960024,885.1835539376497,619.9750077062666,0.2996085332263908
2026-07-05,North,1.6991073397706955,4434.350625015937,0.09053052979575045,941.8875640275352,658.3611035761,0.30101943297676503
2026-07-05,South,1.9324445523294436,4114.679836547075,0.08826488259700942,913.1472126553995,641.4566225083557,0.2975320806784015
2026-07-05,West,1.195036249226542,4572.86700226876,0.07799071547912458,884.6274648161642,620.3744098273543,0.2987167655299112
2026-07-06,East,1.153542312541377,4428.283517759652,0.06760730964022257,1079.876951606392,755.702181875744,0.3001960262680071
2026-07-06,North,1.9814215614580255,4533.425332794899,0.08572741672193304,902.7084104952748,631.5164047281747,0.3004203822786025
2026-07-06,South,0.8736195133467181,4350.954877629674,0.0770700584995397,860.3890558430809,603.0689171580802,0.2990741652714968
2026-07-06,West,1.8881882828712684,4764.367376010184,0.06630219613638456,885.8139479737972,622.0998230652796,0.29770825522869104
2026-07-07,East,2.544329804023488,4399.385632249542,0.07302289701939241,997.2249683922955,700.9565638460952,0.29709284658589913
2026-07-07,North,1.2475673453165992,4493.366972664204,0.07453966541758886,895.7434024239808,629.5792718552043,0.29714327769370885
2026-07-07,South,1.766464126508805,4361.454501083769,0.08103773270668897,895.7334080254215,630.3059424922533,0.29632417765714864
2026-07-07,West,0.82468639747757,4650.7392057716,0.07653560057858803,993.0153020710366,694.857149087668,0.300255345875868
2026-07-08,East,1.3889016657730509,4475.101155444033,0.08936965809838382,962.1197992429892,672.7875731780557,0.3007237002009361
2026-07-08,North,1.8015886039465354,4512.9570819069795,0.0843755476625759,861.2311626035323,603.9458609011538,0.2987412821020038
2026-07-08,South,1.1571823226552944,4490.356634642187,0.0677714744376537,940.7141609326573,658.7570431346754,0.2997266645996267
2026-07-08,West,1.3988498893843335,4453.665170395459,0.07007918241267905,928.7694875284719,649.6540587799068,0.300521746780585
2026-07-09,East,2.0100748514460043,4751.496623551969,0.07682470850284077,1017.8708792933139,712.2838326019956,0.3002218188062133
2026-07-09,North,2.174064959287292,4396.92154922731,0.07812157257009568,875.1946615900284,614.8119128657329,0.2975140961797455
2026-07-09,South,1.6965253135347738,4672.08629015678,0.07860857440810773,858.2241395802313,602.473885863347,0.29799937093586654
2026-07-09,West,1.538911996029586,4309.8111049431645,0.07851162726823711,922.6172198129317,647.8291392873112,0.2978354128067716
2026-07-10,East,2.134040682987284,4786.905765609419,0.07413124058256933,966.0757271268702,679.1775452918761,0.29697276701924336
2026-07-10,North,1.3050432459650534,4454.609252127089,0.0715636184007223,881.0207668914328,617.9866892163786,0.2985560472122986
2026-07-10,South,2.0444744961421435,4452.830860927856,0.07408796051486607,962.7229106298274,674.7765193795959,0.2990958125862537
2026-07-10,West,1.5167607239184742,4631.0817158205155,0.07904738655068307,897.2588215511537,628.7406240274602,0.29926504044784696
2026-07-11,East,1.2508055287644677,4773.454446705183,0.0826077477239636,895.3849502057836,627.3842658060014,0.29931336721506036
2026-07-11,North,1.8582572148112178,4319.040887466215,0.0778730443585542,931.3942540267471,652.1806358843578,0.29978026698710025
2026-07-11,South,2.2963481756336255,4482.877805263915,0.07431857352908233,944.4870411398626,666.8433006365467,0.2939624668309256
2026-07-11,West,1.0967978557920695,4488.764028819005,0.08296699414924381,937.6022100292151,654.4318332890256,0.30201547491165376
2026-07-12,East,2.138535713759564,4434.960353920999,0.07580334302952527,878.7906462628653,618.2325627679099,0.29649619576972236
2026-07-12,North,1.2393572917934468,4283.034999273403,0.08505633397833753,904.0760192606322,631.8251946755828,0.3011370933250729
2026-07-12,South,1.425856968871433,4457.061420342963,0.08091599484014493,860.442526551018,604.7412423387123,0.2971741590193758
2026-07-12,West,1.326794036046432,4489.9291329367625,0.08629208435751815,880.2955962267505,617.0136085705935,0.29908361325976646
2026-07-13,East,1.584610295677346,4589.190431069941,0.06840616831366231,977.8846999541147,683.5724600770136,0.3009682428725095
2026-07-13,North,1.3442210302007815,4516.360370302847,0.0768291132263578,882.2190526838247,617.68549937697,0.299850193103526
2026-07-13,South,1.7070828919303964,4579.374789428007,0.07284008263052137,981.5098757329047,687.837309172038,0.2992049023873326
2026-07-13,West,0.7870722764628026,4459.315054232453,0.07571728395855695,865.0470475777786,606.3722580712506,0.2990297351234759
2026-07-14,East,0.8151110587879049,4622.798533996435,0.0843347028335795,875.8909783135884,613.8580049559323,0.299161630665686
2026-07-14,North,1.1838168426609137,4516.667524540497,0.07178675459124921,896.2953535532187,627.4372098593192,0.2999660130202111
2026-07-14,South,1.4721976370568826,4579.762433393548,0.08899193198012122,867.5124923691301,608.6482990797108,0.2983982312260139
2026-07-14,West,0.45524919940570313,4219.4694011184465,0.08065830231884238,950.034709737868,663.973225922018,0.3011063499930225
2026-07-15,East,1.8114983110369338,4583.472558686476,0.08169374407591976,920.0404477589359,644.1622260733252,0.29985444917949394
2026-07-15,North,1.552963805696975,4387.298433662117,0.07761216887976859,923.4441933880962,645.6905447296408,0.3007801128072325
2026-07-15,South,1.7030590530030427,4571.542258290907,0.0758591502169655,952.6414547930773,667.1454142559903,0.2996888694069055
2026-07-15,West,1.0687534152225662,4776.768231988296,0.07612330524084207,936.6829433397675,656.9350022002283,0.298658092504696
2026-07-16,East,1.3836925771136,4674.367510843489,0.07786212929682407,868.0810709173408,609.3871722912703,0.2980066117012514
2026-07-16,North,1.7780267041367988,4390.5840935305305,0.08459604449846535,899.3403791344159,631.2941987536009,0.2980475319464697
2026-07-16,South,1.0909741861757314,4462.794190221284,0.07590804387888062,881.2301159166435,617.1345665736319,0.29968965491868493
2026-07-16,West,6.386952299026012,3210.354800316188,0.11149299090069661,761.5028961216501,554.0991769438183,0.27236103793451505
2026-07-17,East,1.5035044014588559,4496.883693930822,0.07679395730503075,999.3011287168658,699.1229130055497,0.30038814836200023
2026-07-17,North,1.2186492329352414,4373.614536208858,0.07581065078969065,924.7691375499288,648.24359877045,0.2990211584180911
2026-07-17,South,1.274271896949745,4399.410214424297,0.07037379292497933,876.5537344321745,614.3731241189033,0.29910386552982965
2026-07-17,West,7.714185038703663,2828.896809164822,0.09679020159378064,812.3431095771839,598.4740333805938,0.26327431558803605
2026-07-18,East,0.707447048763823,4451.818281148339,0.07975557448728197,879.8307725433883,616.2790260993158,0.2995482252595065
2026-07-18,North,0.6310393703160753,4564.347642343815,0.083936848201677,877.7407293803786,615.0986870621385,0.2992250826774854
2026-07-18,South,1.427291145458306,4511.199057163396,0.07515220266411074,877.0261558217285,616.0288286194732,0.2975935500552024
2026-07-18,West,6.926713709261537,3120.7610398635325,0.1127565786658874,764.943534714824,559.4030479512678,0.268700207839763
2026-07-19,East,1.5517486349768552,4389.5372868644445,0.09050063691571868,966.5916048564371,677.7256785508489,0.2988500260650329
2026-07-19,North,1.231378743947793,4881.162187299971,0.08541617301444598,859.7042073335572,603.6859195622202,0.2977981096142342
2026-07-19,South,1.1578479082233082,4346.322276587013,0.08506981191304695,869.8371497635056,610.0209355284442,0.29869523773007534
2026-07-19,West,7.215916938532092,3292.2698694430487,0.10924521175145349,778.3679325493886,569.7052082915305,0.2680772363969633
2026-07-20,East,1.9027222242312714,4629.613110243958,0.07663603946785544,889.7893741581207,624.4264455106628,0.29823117285316264
2026-07-20,North,1.6364296603655455,4488.232997594419,0.08236038595355102,894.9931961501035,628.635611516944,0.2976085022533371
2026-07-20,South,0.776101858115199,4593.155659495376,0.08055900845358693,881.4624599614921,618.311107034423,0.2985394896324515
2026-07-20,West,6.204764807717541,3074.410402560339,0.09994802298185379,882.0848008838062,639.1340930913634,0.27542783590536646
2026-07-21,East,1.8814657847368548,4633.37671330589,0.0807815147084508,882.4599313354665,619.541002085485,0.2979386597781209
2026-07-21,North,1.4744927824768304,4688.338782753122,0.07748345370558544,877.1146141466165,615.3370709383362,0.29845306301614327
2026-07-21,South,2.0194244710340863,4533.505824611363,0.07515747565053987,864.6166455812245,607.3423373540329,0.29755881932419087
2026-07-21,West,7.55590354369528,3248.640231619461,0.10872904821448663,806.903093265063,592.5991033838213,0.26558826167598304
2026-07-22,East,1.4832002997366778,4734.750909069471,0.08736122127307604,945.217055590419,661.5861114014718,0.30006964274653336
2026-07-22,North,1.3892449177457062,4587.971501055601,0.0778978212498316,947.9765733644421,664.0639570581624,0.2994932831500803
2026-07-22,South,1.4502462958909472,4301.861769178343,0.08981178152613514,878.6833355024905,615.8975760762087,0.2990676490706441
2026-07-22,West,7.092900027776008,3255.422045056086,0.11965722244880413,776.1608350705122,566.8360156156505,0.26969258173899635
2026-07-23,East,1.5145134499363277,4491.155835108453,0.0797690812781342,921.720493283251,645.7621498812117,0.29939482241416915
2026-07-23,North,1.11451628362944,4747.877816999453,0.07775586237455963,910.5301794862269,638.2235752256853,0.29906378766510794
2026-07-23,South,1.6403034701873023,4434.451888240668,0.08305289727068091,883.5688372553797,620.1224907402556,0.29816165465213174
2026-07-23,West,8.308153203515959,3208.6199775139457,0.12564945302687247,807.7144322097731,596.7144457682979,0.2612309227460678
2026-07-24,East,1.7729805208159604,4483.210714122763,0.06154643194133023,1047.350001310118,731.0125943575806,0.3020360018683673
2026-07-24,North,1.236060237346856,4344.080163089309,0.06997065020711267,935.4314000574401,654.5240453067169,0.30029711931144726
2026-07-24,South,1.5493539435949946,4327.952972684512,0.07402438959425621,935.6461151032455,654.6996169501589,0.300270041865225
2026-07-24,West,6.3946994553279195,2913.087141442371,0.12092526123296314,794.7991351587013,578.7038176405094,0.2718867043999024
2026-07-25,East,0.9533558643733298,4373.659234986304,0.08774693226058168,921.2119736548917,644.0264720203675,0.30089220457566984
2026-07-25,North,1.8115537493180647,4620.247377469773,0.08105523448268863,867.6051961381215,609.0594544102113,0.2979993006943104
2026-07-25,South,1.702298814215561,4398.709848991826,0.08868552117017031,867.6000824938992,609.5181305783212,0.2974664907519678
2026-07-25,West,8.121820552990242,3265.7906283303073,0.11819794329647063,788.5981339579511,580.7695234752359,0.26354184917941587
2026-07-26,East,1.0853275229971,4651.571694448131,0.07516389557281508,1007.169868506066,703.8689185164209,0.30114180286144887
2026-07-26,North,1.5516586772039167,4685.593466805054,0.07531306875333521,977.4723307819758,683.2176757627085,0.30103630123613234
2026-07-26,South,1.4248643985327427,4697.37719798596,0.06835966762138027,867.6875935929029,609.6061999296874,0.29743584622958297
2026-07-26,West,6.702454251219396,3459.9858130118027,0.12025612582707965,777.8983635362937,565.6833635630549,0.2728055616527052
2026-07-27,East,1.0935182277144644,4329.31343406669,0.065877251800982,982.7602892289258,687.5722557314175,0.30036626096188007
2026-07-27,North,2.0258679777994755,4339.711071618978,0.08567471756603842,904.2618800618358,633.733817727245,0.299170039453716
2026-07-27,South,1.3249592912634214,4579.2492686220685,0.07682432853462728,963.1517728382407,672.7914478984011,0.3014689201933339
2026-07-27,West,6.14437040106437,3129.793684770779,0.11672145096357964,942.1303788111421,683.8460806599046,0.27414920902684614
2026-07-28,East,1.1167977896467542,4457.412978454209,0.08150642359040325,911.5748858165928,639.6796113504513,0.29826981710073824
2026-07-28,North,1.7611614511426787,4485.188823478957,0.08310545077408134,931.4316471717161,651.9522167006758,0.3000536124359497
2026-07-28,South,1.3882735645661333,4210.763428001841,0.08183193691193871,899.3043706349891,630.7737742381248,0.298598122243371
2026-07-28,West,7.017339685311801,3240.6261918408954,0.10561922206078275,779.4203991263633,569.5682570473977,0.2692412750733555
2026-07-29,East,1.0563451996878406,4352.965384005436,0.09055288137642063,965.2392320757984,675.599344741635,0.3000705708068635
2026-07-29,North,1.807418139875999,4862.317156384647,0.08990796620330956,860.6987872719869,604.5731597382719,0.2975787015403073
2026-07-29,South,1.941997918137273,4293.170923326486,0.08165808335585707,841.266045881748,591.9422904975784,0.2963673104420236
2026-07-29,West,6.686705024459094,3334.1096026080504,0.11526703522915993,805.205183322973,586.2146621336694,0.2719685935025396
